"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"MPH"|0.0|150.0|50,"Distance"|"Miles"|0.0|0.0|50,"Altitude"|"Feet"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50,"LapCount"|""|0|0|50,"LapTime"|"Min"|0.0|0.0|50,"Sector"|""|0|0|50,"SectorTime"|"Min"|0.0|0.0|50,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|50,"CurrentLap"|""|0|0|50
703094,1454563560175,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703114,1454563560193,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703134,1454563560213,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703158,1454563560237,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703178,1454563560257,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703198,1454563560277,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703218,1454563560300,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703238,1454563560320,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
703262,1454563560344,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703282,1454563560364,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703302,1454563560384,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703322,1454563560403,,-0.16,-0.1,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703346,1454563560427,,-0.16,-0.1,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703366,1454563560447,,-0.16,-0.1,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703386,1454563560467,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703406,1454563560487,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703426,1454563560507,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703450,1454563560531,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
703470,1454563560551,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703490,1454563560571,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703510,1454563560592,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703533,1454563560615,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703553,1454563560635,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703573,1454563560655,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703593,1454563560675,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703613,1454563560694,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703636,1454563560717,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703656,1454563560737,,-0.16,-0.1,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
703676,1454563560757,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703696,1454563560777,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703720,1454563560801,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703740,1454563560821,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703760,1454563560841,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703780,1454563560861,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703811,1454563560892,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703831,1454563560904,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703851,1454563560924,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703871,1454563560944,4.5,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
703891,1454563560964,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703915,1454563560996,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703935,1454563561016,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703955,1454563561036,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703975,1454563561056,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703999,1454563561080,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704019,1454563561100,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704039,1454563561120,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704059,1454563561140,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704079,1454563561160,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
704103,1454563561184,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704123,1454563561204,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704143,1454563561224,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704163,1454563561244,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704187,1454563561268,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704207,1454563561288,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704227,1454563561308,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704247,1454563561328,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704267,1454563561348,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704290,1454563561371,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
704310,1454563561391,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704330,1454563561411,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704350,1454563561431,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704373,1454563561454,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704393,1454563561474,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704413,1454563561494,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704433,1454563561514,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704457,1454563561538,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704477,1454563561558,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704497,1454563561578,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
704517,1454563561598,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704537,1454563561618,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704562,1454563561643,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704582,1454563561663,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704602,1454563561683,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704622,1454563561703,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704646,1454563561727,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704666,1454563561747,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704686,1454563561767,,-0.16,-0.1,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704706,1454563561787,,-0.16,-0.1,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
704726,1454563561807,,-0.16,-0.1,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704751,1454563561832,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704771,1454563561852,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704791,1454563561872,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704811,1454563561892,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704838,1454563561911,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704858,1454563561931,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704878,1454563561951,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704898,1454563561971,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704922,1454563562003,4.48,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
704942,1454563562023,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704962,1454563562043,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
704982,1454563562063,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705002,1454563562083,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705025,1454563562106,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705045,1454563562126,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705065,1454563562146,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705085,1454563562166,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705108,1454563562189,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705128,1454563562209,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
705148,1454563562229,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705168,1454563562249,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705188,1454563562269,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705212,1454563562293,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705232,1454563562313,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705252,1454563562333,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705272,1454563562353,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705296,1454563562377,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705316,1454563562397,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705336,1454563562417,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
705356,1454563562437,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705380,1454563562461,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705400,1454563562481,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705420,1454563562501,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705440,1454563562521,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705460,1454563562541,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705484,1454563562565,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705504,1454563562585,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705524,1454563562606,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705544,1454563562626,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
705568,1454563562650,,-0.16,-0.1,1.01,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705588,1454563562670,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705608,1454563562690,,-0.16,-0.1,1.01,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705628,1454563562709,,-0.16,-0.1,1.01,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705648,1454563562729,,-0.16,-0.1,1.01,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705672,1454563562753,,-0.16,-0.1,1.01,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705692,1454563562773,,-0.16,-0.1,1.02,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705712,1454563562792,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705732,1454563562812,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705755,1454563562835,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
705775,1454563562855,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705795,1454563562875,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705815,1454563562895,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705835,1454563562908,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705862,1454563562935,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705882,1454563562955,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705902,1454563562975,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705922,1454563563003,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705946,1454563563027,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
705966,1454563563047,4.39,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
705987,1454563563068,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706007,1454563563088,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706031,1454563563112,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706051,1454563563132,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706071,1454563563152,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706091,1454563563172,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706111,1454563563192,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706135,1454563563216,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706155,1454563563236,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706175,1454563563256,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
706195,1454563563276,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
706219,1454563563300,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.478546,-122.203827,0.0,0.0,30.9,9,3,1.6,0,0.0,-1,0.0,,0.0,0
